timestamp,px,py,pz
1753447117738762535,-3.472211165107426,13.83346831958992,-0.492249970151364
1753447117796181406,-3.473348191961746,13.834217230156069,-0.488815632078293
1753447117846613582,-3.474625637507034,13.835110941344555,-0.484626199039814
1753447117894546654,-3.475613629910331,13.835736730412652,-0.480481528996271
1753447117944410097,-3.477189068910874,13.836212568686182,-0.476450221583287
1753447117994317786,-3.480784147823372,13.837357100442464,-0.464823571802556
1753447118042094575,-3.483291203801846,13.837806561512071,-0.457052107658737
1753447118094477377,-3.486409448242037,13.838182092985951,-0.447315077657754
1753447118148813096,-3.489180123203739,13.838026332260823,-0.438148254514774
1753447118193619114,-3.492000005704098,13.837713141352497,-0.42874033798224
1753447118245060054,-3.494855262073472,13.837558297361873,-0.419988745166718
1753447118298426445,-3.500614383747066,13.837453793810038,-0.40128790866618
1753447118346487962,-3.503864852368656,13.837359489293043,-0.391490354274149
1753447118393569708,-3.507346058010831,13.83747921888395,-0.38039393682976
1753447118445542706,-3.510303316383416,13.837492932810788,-0.370835716434987
1753447118492178300,-3.513151469580782,13.83759435132946,-0.361929042375004
1753447118546004529,-3.51574655486918,13.83812584386702,-0.353646392359585
1753447118595446150,-3.518473798270561,13.83855374989017,-0.344835727359222
1753447118648732551,-3.524347464297276,13.839917787500502,-0.326028840216975
1753447118693322165,-3.527602422546237,13.840595792359341,-0.315862277848534
1753447118744405184,-3.530970221984552,13.84083554411782,-0.305414377685678
1753447118794422294,-3.534087227162278,13.840649781575319,-0.2961613939897
1753447118846417503,-3.536679076104458,13.840666065933664,-0.287768566784222
1753447118894650526,-3.54160574494371,13.840144807233067,-0.27232732926841
1753447118942402630,-3.544036891990117,13.839883530205114,-0.264246274616992
1753447118993574472,-3.546543092804052,13.839606478058586,-0.256222340811928
1753447119057124653,-3.54888646417821,13.83922830523901,-0.248738365722882
1753447119093559683,-3.551088031327269,13.839355902027716,-0.241642024700147
1753447119152049670,-3.552999849258114,13.839421077864188,-0.235355476483777
1753447119196512656,-3.554906462862166,13.839521923008112,-0.229145584489816
1753447119255275887,-3.559065698338229,13.840387690644372,-0.216621041420049
1753447119294190588,-3.56084556652237,13.841026785764917,-0.210695630721419
1753447119349940477,-3.562582611280529,13.841721056808217,-0.20438170594018
1753447119394747952,-3.56499608206776,13.842587802897633,-0.197098441556422
1753447119454603580,-3.566759399995422,13.843037117503211,-0.190207238172152
1753447119495013050,-3.571999287416605,13.844245839332025,-0.174820943268602
1753447119542826652,-3.574671519537811,13.844785452382196,-0.166182297525563
1753447119594564670,-3.577869650577405,13.845658819417334,-0.156434367895672
1753447119647799061,-3.580526758149457,13.845410472394693,-0.146697449349547
1753447119694698508,-3.583612333667477,13.845306044930766,-0.13664857371728
1753447119752028691,-3.587069656277849,13.845008641230159,-0.127137437013419
1753447119798016338,-3.59281965017662,13.843006957887303,-0.108714584849355
1753447119849739253,-3.595495068500208,13.841844697756116,-0.100146489278313
1753447119893865558,-3.598057433373505,13.841086704291586,-0.091257022617196
1753447119944504374,-3.600733169956578,13.840673782454552,-0.084035865784368
1753447119992432985,-3.603019268215933,13.840901819603896,-0.076017401146917
1753447120044490431,-3.605493630063826,13.840735688298192,-0.068328843969353
1753447120095762795,-3.607981510473055,13.8405552453601,-0.060186700194937
1753447120146690982,-3.61330671501521,13.84011312586147,-0.043862628723168
1753447120192715056,-3.616320970372856,13.839542552856607,-0.034257917221794
1753447120246711813,-3.619252439852232,13.839042525316875,-0.024355359205058
1753447120295593996,-3.622665648306035,13.83821030778843,-0.014311980588309
1753447120345275940,-3.625335315259644,13.837795266120931,-0.006158609940176
1753447120394461949,-3.627844674395425,13.837480477184158,0.002494646093264
1753447120446438842,-3.630516018786181,13.837355201309835,0.010689626601031
1753447120494401374,-3.633060631011033,13.837421832403685,0.019175957297109
1753447120546209404,-3.638856174136748,13.836950400843628,0.037515267672823
1753447120591739782,-3.642009990495885,13.836641321583372,0.047619341935077
1753447120654270112,-3.645158554457793,13.83618440521864,0.057628949430855
1753447120694311026,-3.648308379677122,13.835400635955049,0.067323560782269
1753447120752847334,-3.650969935274618,13.834648516320051,0.076614407993244
1753447120792318106,-3.65438054556371,13.833606481307914,0.086436458154887
1753447120857231149,-3.657064627554493,13.832968837847053,0.096163595497684
